answer,correct_option,id,options,problem,type
-0.000784 m/s^2,C,MCQ_50_11,"['-0.001568 m/s^2', '-0.000757 m/s^2', '-0.000784 m/s^2', '-0.004675 m/s^2']","The true wind blows at 15.0° to the right of the geostrophic wind. Given that the geostrophic wind speed is 30.3 m/s, determine the rate at which the wind speed changes. Assume f=0.0001 s^-1.",Atmospheric Dynamics
"North: 311.0 km,
South: 603.0 km,
East: 410.0 km,
West: 410.0 km",C,MCQ_51_11,"['North: 96.0 km,\nSouth: 200.0 km,\nEast: 130.0 km,\nWest: 130.0 km', 'North: 155.0 km,\nSouth: 301.0 km,\nEast: 205.0 km,\nWest: 205.0 km', 'North: 311.0 km,\nSouth: 603.0 km,\nEast: 410.0 km,\nWest: 410.0 km', 'North: 8.0 km,\nSouth: 9.0 km,\nEast: 8.0 km,\nWest: 8.0 km']","Calculate the radii of curvature for the paths of air parcels situated 410.0 km in the east, north, south, and west directions from the center of a circular low-pressure system. The system is progressing eastward at 8.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 25.0 m/s.",Atmospheric Dynamics
"R_t_initial: North: 88.0 km,
South: -368.0 km,
East: 230.0 km,
West: 230.0 km,
V_grad: North: 5.07 m/s,
South: 25.05 m/s,
East: 6.28 m/s,
West: 6.28 m/s,
Fractional_Error: North: 8.26 %,
South: 72.13 %,
East: 0.0 %,
West: 0.0 %",D,MCQ_52_11,"['R_t_initial: North: 9.0 km,\nSouth: -37.0 km,\nEast: 23.0 km,\nWest: 23.0 km,\nV_grad: North: 0.51 m/s,\nSouth: 2.5 m/s,\nEast: 0.63 m/s,\nWest: 0.63 m/s,\nFractional_Error: North: 8.26 %,\nSouth: 72.13 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 348.0 km,\nSouth: 530.0 km,\nEast: 420.0 km,\nWest: 420.0 km,\nV_grad: North: 18.82 m/s,\nSouth: 20.82 m/s,\nEast: 19.73 m/s,\nWest: 19.73 m/s,\nFractional_Error: North: 2.31 %,\nSouth: 2.35 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 8.0 km,\nSouth: 8.0 km,\nEast: 8.0 km,\nWest: 8.0 km,\nV_grad: North: 12.82 m/s,\nSouth: 13.55 m/s,\nEast: 13.17 m/s,\nWest: 13.17 m/s,\nFractional_Error: North: 26.99 %,\nSouth: 330.32 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 88.0 km,\nSouth: -368.0 km,\nEast: 230.0 km,\nWest: 230.0 km,\nV_grad: North: 5.07 m/s,\nSouth: 25.05 m/s,\nEast: 6.28 m/s,\nWest: 6.28 m/s,\nFractional_Error: North: 8.26 %,\nSouth: 72.13 %,\nEast: 0.0 %,\nWest: 0.0 %']","Calculate the radii of curvature for the paths of air parcels situated 230.0 km to the east, north, south, and west of the center of a circular low-pressure system, respectively. The system is traveling eastward at 13.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 8.0 m/s. Next, compute the normal gradient wind speeds for the four air parcels using the calculated radii of curvature. Compare these speeds with the geostrophic speed. (Let f=0.0001 s^-1). Utilize the gradient wind speeds determined here to recalculate the radii of curvature for the four air parcels. Use these updated estimates of the radii of curvature to recalculate the gradient wind speeds for the four air parcels. What is the fractional error in the radii of curvature when using the geostrophic wind approximation in this scenario? (Note that additional iterations could be performed, but they would quickly converge.)",Atmospheric Dynamics
1.45 K,B,MCQ_55_11,"['5.39 K', '1.45 K', '4.35 K', '2.9 K']","The planet Planet X rotates so slowly around its axis that we can reasonably assume the Coriolis parameter is zero. In the case of steady, frictionless motion along latitude circles, the momentum equation (2.20) simplifies to a cyclostrophic balance form: 
u^2 * tan(φ) / a = -(1 / ρ) * (∂p / ∂y).

By converting this expression into isobaric coordinates, demonstrate how the thermal wind equation can be represented as:
ω_r^2(p1) - ω_r^2(p0) = -(R * ln(p0 / p1)) / (a * sin(φ) * cos(φ)) * (∂⟨T⟩ / ∂y),
where R is the gas constant, a is the planet's radius, and ω_r ≡ u / (a * cos(φ)) is the relative angular velocity.

How should the vertically averaged temperature ⟨T⟩ change with latitude to ensure that ω_r is solely a function of pressure?

Given that the zonal velocity at approximately 60 km altitude above the equator (p1 = 0.001 Pa) is 100.0 m/s and the zonal velocity is zero at the planet's surface (p0 = 101325 Pa), what is the difference in the vertically averaged temperature between the equator and the pole, assuming ω_r depends only on pressure? The radius of the planet is a = 10000000.0 m, and the gas constant is R = 187.0 J/(kg*K).",Atmospheric Dynamics
-164.0 km,B,MCQ_56_11,"['-140.0 km', '-164.0 km', '-1233.0 km', '-1018.0 km']","Consider a scenario where, during the passage of a cyclonic storm, the isobars have a radius of curvature of 484.0 km at a location where the wind is veering at a rate of -12.3° per hour. Determine the radius of curvature of the path of an air parcel moving over this station. (The wind speed is 7.3 m/s.)",Atmospheric Dynamics
"1010: 0.38 cm/s,
852: 1.96 cm/s,
645: 6.07 cm/s,
526: 10.25 cm/s,
389: 19.05 cm/s",A,MCQ_59_11,"['1010: 0.38 cm/s,\n852: 1.96 cm/s,\n645: 6.07 cm/s,\n526: 10.25 cm/s,\n389: 19.05 cm/s', '881: -0.19 cm/s,\n822: -0.16 cm/s,\n730: 0.31 cm/s,\n556: 2.5 cm/s,\n461: 4.89 cm/s', '-1.3: 3323939.15 cm/s,\n645: 9562.77 cm/s,\n526: 10431.01 cm/s,\n-0.3: 13876309.35 cm/s,\n-2.1: 1993109.17 cm/s', '2525.0: -3.39 cm/s,\n852: 20.78 cm/s,\n1612.5: 2.29 cm/s,\n526: 53.08 cm/s,\n972.5: 17.41 cm/s']","The table below illustrates the horizontal wind divergence at different pressure levels above a specific station.

| Pressure ${\mathbf{hPa}}$ | ${\boldsymbol{\nabla} \cdot \mathbf{V} \mathbf{( \times \mathbf { 10 } ^ { - \mathbf { 5 } } \mathbf {s} ^ { \mathbf { - 1 } } )}}$ |
| :---: | :---: |
| 1100 | -0.3 |
| 1010 | -0.8 |
| 852 | -1.3 |
| 645 | -1.5 |
| 526 | -1.7 |
| 389 | -2.1 |

Determine the vertical velocity at each pressure level, assuming the atmosphere is isothermal with a temperature of 265 K, and that $w=0$ at 1100 hPa.",Atmospheric Dynamics
-12.25 cm/s,A,MCQ_60_11,"['-12.25 cm/s', '-257.13 cm/s', '5.01 cm/s', '-137.75 cm/s']","Assume the lapse rate at the 850 hPa level is 4 K km^-1. Given that the temperature at a specific location is dropping at a rate of -3.9 K h^-1, with a westerly wind blowing at 30.1 m s^-1, and the temperature declines towards the west at 6.0 K per 100 km, determine the vertical velocity at the 850 hPa level using the adiabatic method.",Atmospheric Dynamics
0.5 s^-1,B,MCQ_61_11,"['385.257 s^-1', '0.5 s^-1', '1.083 s^-1', '2.532 s^-1']","What is the change in relative vorticity for a fluid column in a rotating cylinder when it is relocated from the tank's center to 10.9 cm away from the center? The cylinder rotates at 37 revolutions per minute, with the fluid depth at the center being 14.1 cm, and the fluid starts in solid-body rotation.",Physical Oceanography
"(a): -265.4 km,
(b): 1365.5 km",A,MCQ_63_11,"['(a): -265.4 km,\n(b): 1365.5 km', '(a): -663.6 km,\n(b): 3413.8 km', '(a): -1494.8 km,\n(b): 7690.1 km', '(a): -1669.0 km,\n(b): 447.2 km']","(a) What latitudinal displacement is required for a zonal ring of air, initially stationary relative to Earth's surface at 79.0° latitude and an altitude of 214.0 km, to develop an easterly (east to west) velocity of 38.0 m/s with respect to Earth's surface? 
(b) To achieve the same velocity, how high must it be moved vertically? 
Consider the atmosphere to be frictionless.",Atmospheric Dynamics
"a: 3848.0 cm^2/s,
b: 7.11 s^-1,
c: 0.1447 s^-1,
d: -2.6489 cm/s",C,MCQ_64_11,"['a: -5286.0 cm^2/s,\nb: 6.88 s^-1,\nc: 0.1036 s^-1,\nd: -1.6783 cm/s', 'a: 6998.0 cm^2/s,\nb: 6.31 s^-1,\nc: 0.0046 s^-1,\nd: -0.0444 cm/s', 'a: 3848.0 cm^2/s,\nb: 7.11 s^-1,\nc: 0.1447 s^-1,\nd: -2.6489 cm/s', 'a: 1236.0 cm^2/s,\nb: 6.63 s^-1,\nc: 0.0598 s^-1,\nd: -1.0938 cm/s']","Within a cylindrical annulus with permeable walls, having an inner radius of 9.5 cm, an outer radius of 16.2 cm, and a 18.3 cm depth, the horizontal motion is constant with respect to height and azimuth. This motion is described by the formulas u=7-0.2r and v=40+2r, where u and v denote the radial and tangential velocity components in cm/s, oriented outward and counterclockwise, respectively, with r being the radial distance from the annulus center in cm. Given that the fluid is incompressible, determine 
(a) the circulation around the annular ring, 
(b) the mean vorticity within the annular ring, 
(c) the mean divergence inside the annular ring, and 
(d) the mean vertical velocity at the top of the annulus, assuming it is zero at the bottom.",Geophysics
0.05 m/s,D,MCQ_65_11,"['1.7 m/s', '0.14 m/s', '0.4 m/s', '0.05 m/s']","Assume that the mass of air in an entraining cumulus updraft grows exponentially with altitude, described by $m=m_{0} e^{z / H}$, where H is 1.0 km and $m_{0}$ signifies the mass at a baseline level. Given that the updraft speed is 19.4 m/s at a height of 7.0 km, determine its speed at 13.0 km, considering the updraft maintains zero net buoyancy.",Atmospheric Physics
"geopotential_difference: 542.0 m^2/s^2,
balance_distance_km: 119.7 km",C,MCQ_66_11,"['geopotential_difference: 130.0 m^2/s^2,\nbalance_distance_km: 75.9 km', 'geopotential_difference: 601.0 m^2/s^2,\nbalance_distance_km: 117.2 km', 'geopotential_difference: 542.0 m^2/s^2,\nbalance_distance_km: 119.7 km', 'geopotential_difference: 1149.0 m^2/s^2,\nbalance_distance_km: 137.0 km']","In certain hurricanes, the azimuthal velocity component is noted to have a radial dependence expressed as $v_{\lambda}=V_{0}\left(r_{0} / right)^{2}$, applicable for distances $r \geq r_{0}$ from the center. Given $V_{0}=42.3 \mathrm{~m} \mathrm{~s}^{-1}$ and $r_{0}=45.0 \mathrm{~km}$, determine the total geopotential difference between the far field $(r ightarrow \infty)$ and $r=r_{0}$, under the assumption of gradient wind balance and $f_{0}=5e-05 \mathrm{~s}^{-1}$. Additionally, identify the distance from the center where the Coriolis force equals the centrifugal force.",Atmospheric Dynamics
247142.0 kg/s^2,C,MCQ_67_11,"['471870.0 kg/s^2', '2059.0 kg/s^2', '247142.0 kg/s^2', '-1479275.0 kg/s^2']","10.8. Determine the surface torque per unit horizontal area applied to the atmosphere by topography given the following surface pressure and height distribution:

p_{s}=p_{0}+\hat{p} \sin k x, \quad h=\hat{h} \sin (k x-\gamma)

where p_{0}=970 hPa, \hat{p}=12.5 hPa, \hat{h}=450 m, \gamma=5.21 rad, and k=1 /(a \cos \phi). Here, \phi=0.64 radians denotes the latitude, and a represents the Earth's radius. Provide the result in \mathrm{kg} \mathrm{s}^{-2}.",Atmospheric Dynamics
7074.5 m,B,MCQ_69_11,"['14149.1 m', '7074.5 m', '8100.5 m', '7941.8 m']","Consider a scenario where the temperature rises linearly with altitude in the region from 14 to 53 km at a rate of 1.1 K/km. Given that the temperature at 14 km is 221 K, determine the scale height H such that the log-pressure height z aligns with the actual height at 53 km. (Assume z matches the actual height at 14 km and let g be constant.)",Atmospheric Physics
"s1: 0.9 m/s,
s2: 0.4 m/s,
s3: 0.2 m/s",D,MCQ_70_11,"['s1: 0.2 m/s,\ns2: 18.9 m/s,\ns3: 37.0 m/s', 's1: -94.3 m/s,\ns2: -34.9 m/s,\ns3: -2.9 m/s', 's1: 97.4 m/s,\ns2: 35.1 m/s,\ns3: 17.9 m/s', 's1: 0.9 m/s,\ns2: 0.4 m/s,\ns3: 0.2 m/s']","12.2. Determine the Rossby critical velocities corresponding to zonal wave numbers 1, 2, and 3 (i.e., for these wavelengths along a latitude circle). Assume the motion is on a $\beta$-plane centered at 76°, with a scale height of $H=1.9$ km, buoyancy frequency $N=0.026$ s⁻¹, and an infinite meridional scale $(l=0)$.",Atmospheric Dynamics
"Geopotential fluctuation: 1086.4 m^2/s^2,
Vertical velocity fluctuation: 0.05 m/s",A,MCQ_71_11,"['Geopotential fluctuation: 1086.4 m^2/s^2,\nVertical velocity fluctuation: 0.05 m/s', 'Geopotential fluctuation: 679.0 m^2/s^2,\nVertical velocity fluctuation: 0.0 m/s', 'Geopotential fluctuation: 2172.8 m^2/s^2,\nVertical velocity fluctuation: 0.07072 m/s', 'Geopotential fluctuation: 204.7 m^2/s^2,\nVertical velocity fluctuation: 0.02444 m/s']","Determine the fluctuations in geopotential and vertical velocity for a Kelvin wave characterized by a zonal wave number of 7, a phase speed of 97.0 m/s, and a zonal velocity perturbation amplitude of 11.2 m/s. Assume $N^2 = 0.00057 \text{s}^{-2}$.",Atmospheric Dynamics
"(a): Geopotential fluctuation: 199.5 m^2/s^2,
Vertical velocity fluctuation: 0.01312 m/s,
(b): Vertical momentum flux: 0.06887 kg/m/s",C,MCQ_72_11,"['(a): Geopotential fluctuation: 545.0 m^2/s^2,\nVertical velocity fluctuation: 0.01482 m/s,\n(b): Vertical momentum flux: 0.08076 kg/m/s', '(a): Geopotential fluctuation: 190.0 m^2/s^2,\nVertical velocity fluctuation: 0.0 m/s,\n(b): Vertical momentum flux: 0.0 kg/m/s', '(a): Geopotential fluctuation: 199.5 m^2/s^2,\nVertical velocity fluctuation: 0.01312 m/s,\n(b): Vertical momentum flux: 0.06887 kg/m/s', '(a): Geopotential fluctuation: 299.25 m^2/s^2,\nVertical velocity fluctuation: 0.01607 m/s,\n(b): Vertical momentum flux: 0.12652 kg/m/s']","(a) Determine the geopotential and vertical velocity variations for a Kelvin wave characterized by a zonal wave number 10, a phase speed of 19.0 m/s, and a zonal velocity perturbation amplitude of 10.5 m/s. Assume that $N^2 = 0.00057$ s$^{-2}$.

(b) For the scenario described in Part (a), calculate the vertical momentum flux $M \equiv ho_0 \overline{u' w'}$. Demonstrate that $M$ remains constant with height.",Atmospheric Dynamics
-7.3 m/day,B,MCQ_74_11,"['-7.81 m/day', '-7.3 m/day', '-39.31 m/day', '-21.89 m/day']","Calculate the TEM residual vertical velocity in the westerly shear region of the equatorial QBO, given that radiative cooling is modeled as Newtonian cooling with a 30-day relaxation time, the vertical shear is 29 m/s over 5 km, and the meridional half-width is 8° latitude.",Atmospheric Dynamics
-13.767 %,B,MCQ_75_11,"['-41.3 %', '-13.767 %', '-6.2 %', '-27.533 %']","Considering that gravity's acceleration decreases with elevation from the Earth's center according to an inverse square law, calculate the percentage change in $g$ from the Earth's surface to a height of 413000.0 km.",Geophysics
680.6 hPa,C,MCQ_76_11,"['-0.2 hPa', '640.1 hPa', '680.6 hPa', '165.2 hPa']","In a distant galaxy, there exists a planet with an atmosphere identical to Earth's, except it lacks moisture. The planet's troposphere is kept neutrally stable to vertical shifts through convection, while the stratosphere is in radiative equilibrium with a consistent temperature of -73.0°C, and the temperature remains continuous across the tropopause. Given a surface pressure of 1031 hPa and an equatorial surface temperature of -47.8°C, determine the pressure at the equatorial tropopause.",Atmospheric Dynamics
1.407 ,B,MCQ_77_11,"['0.563 ', '1.407 ', '2.815 ', '0.897 ']","Evaluate the dry-adiabatic lapse rate on 55 Cancri e in relation to Earth's, considering that the gravitational acceleration on 55 Cancri e is 15.0 m/s^2 and its atmosphere is predominantly hydrogen, resulting in a different c_p value.",Atmospheric Physics
"Surface: 0.03265 kg/m^3,
Altitude: 0.000162 kg/m^3",C,MCQ_79_11,"['Surface: 0.00016 kg/m^3,\nAltitude: 0.032646 kg/m^3', 'Surface: 0.00129 kg/m^3,\nAltitude: 0.001135 kg/m^3', 'Surface: 0.03265 kg/m^3,\nAltitude: 0.000162 kg/m^3', 'Surface: 0.03265 kg/m^3,\nAltitude: 0.166237 kg/m^3']","Utilizing (i) the equation that connects the saturation vapor pressure of $ \mathrm{H}_{2} \mathrm{O} $ with temperature $ T $, and (ii) the water vapor equation of state $ e = \rho_{v} R_{v} T $, determine the maximum water vapor content per unit volume that air can accommodate at the surface, where $ T_{s}=303 \mathrm{~K} $, and at an altitude of 10 km where $ T_{10} \mathrm{~km}=219 \mathrm{~K} $. Provide your results in $\mathrm{kg} \mathrm{m}^{-3} $.",Atmospheric Physics
8.95 km,B,MCQ_80_11,"['-0.1 km', '8.95 km', '26.84 km', '5.93 km']","Spectroscopic data indicate that an atmospheric column with a water vapor mass exceeding 3.0 kg/m^2 is opaque to the 'terrestrial' waveband. Considering that water vapor generally has a density of 0.01 kg/m^3 at sea level and diminishes vertically following e^(-z/3.6), where z represents the height above the surface and b is approximately 3.6 km, determine the height at which the atmosphere becomes transparent to terrestrial radiation.",Atmospheric Physics
"(1): 9.437 cm/hr,
3.924 cm/hr,
(2): 30.618 cm",B,MCQ_1_12,"['(1): 17.268 cm/hr,\n2.427 cm/hr,\n(2): 49.934 cm', '(1): 9.437 cm/hr,\n3.924 cm/hr,\n(2): 30.618 cm', '(1): 5.255 cm/hr,\n5.255 cm/hr,\n(2): 0.0 cm', '(1): 1.867 cm/hr,\n1.758 cm/hr,\n(2): 2.344 cm']","The initial rate of infiltration of a watershed is estimated as 10.1 cm/hr, the final capacity is 2.4 cm/hr, and the time constant, k is 0.3 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=0.3 hr and t=5.4 hr;

(2) The total volume of infiltration between t=0.3 hr and t=5.4 hr.
        ",Hydrology
