answer,correct_option,id,options,problem,type
"(a): cross_sectional_area_m2: 1.65 m^2,
total_storage_volume_m3: 0.84 m^3,
(b): 32.19 mm,
(c): 52.79 kg,
(d): 0.34 mm/hr,
(e): 3.03 mm/hr,
(f): 0.49 days",C,MCQ_95_2,"['(a): cross_sectional_area_m2: 0.0 m^2,\ntotal_storage_volume_m3: 0.0 m^3,\n(b): 12864.64 mm,\n(c): 3.34 kg,\n(d): 62.25 mm/hr,\n(e): 402.19 mm/hr,\n(f): 1.14 days', '(a): cross_sectional_area_m2: 1.65 m^2,\ntotal_storage_volume_m3: 0.84 m^3,\n(b): 80.47 mm,\n(c): 329.93 kg,\n(d): 0.34 mm/hr,\n(e): 8.61 mm/hr,\n(f): 0.43 days', '(a): cross_sectional_area_m2: 1.65 m^2,\ntotal_storage_volume_m3: 0.84 m^3,\n(b): 32.19 mm,\n(c): 52.79 kg,\n(d): 0.34 mm/hr,\n(e): 3.03 mm/hr,\n(f): 0.49 days', '(a): cross_sectional_area_m2: 0.55 m^2,\ntotal_storage_volume_m3: 0.11 m^3,\n(b): 89.17 mm,\n(c): 48.76 kg,\n(d): 1.71 mm/hr,\n(e): 26.27 mm/hr,\n(f): 0.16 days']","Estimating potential evapotranspiration through the measurement of water volume changes in an evaporation pan is a common method. United States Class A evaporation pans are cylindrical and have the following dimensions: depth = 20.0 inches and diameter = 57.0 inches. An evaporation pan acts as a hydrological system with inflow, outflow, and storage volume components.

(a) Determine the cross-sectional area (m^2) of a United States Class A evaporation pan that allows water inflows and outflows. Also, compute the total storage volume of the pan (m^3).

(b) Initially, the pan holds 14.0 U.S. gallons of water. Find the depth of the water in the pan (mm).

(c) Given a water density of 996.2 kg/m^3, calculate the mass (kg) of water contained in the pan.

(d) After 5 hours in an open area (without precipitation), the pan is inspected, revealing a remaining water volume of 13.25 gallons. Calculate the average evaporation rate (mm/hr) from the pan.

(e) The pan is emptied and refilled with 14.0 gallons of water, then left in an open area for another 5 hours. During this time, rain occurred for 3.0 hours at a steady rate of 6.2 mm/hr; after 5 hours, the water volume in the pan was 15.5 gallons. Determine the average evaporation rate (mm/hr) from the pan during this interval.

(f) Assuming the evaporation rate derived in E remains constant and no further precipitation takes place, estimate the duration (days) required for the pan to become empty due to evaporation.",Hydrology
"(a): dQ/dt = R_n - G - H - E_l ,
(b): E_l = R_n / (1 + B) ,
(c): 5.5 mm/day,
(d): 159.48 mm",C,MCQ_96_2,"['(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 16.5 mm/day,\n(d): 478.45 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 6.94 mm/day,\n(d): 215.0 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 5.5 mm/day,\n(d): 159.48 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 28948948.95 mm/day,\n(d): 8684684684.68 mm']","A small catchment with an 300 ha area in Iowa absorbs an average R_n = 222 W m^-2 in June. Use the energy balance method to estimate the catchment's evapotranspiration for June.

(a) Formulate a comprehensive energy balance equation, including all terms, for the catchment in June.

(b) By ignoring ground conduction (G) and assuming no change in stored energy (dQ/dt = 0), simplify the energy balance equation for the catchment to solve for the latent heat flux, E_l. Substitute H (the sensible heat flux) with B × E_l, where B is the Bowen ratio.

(c) Given a mean Bowen ratio of 0.34 for the catchment, determine the mean daily latent heat flux to the atmosphere (W m^-2) and the mean evapotranspiration rate (mm day^-1) from the catchment. Assume a water density, ρ_w = 1080 kg m^-3.

(d) Compute the total evapotranspiration from the catchment over the month of June (29 days).",Hydrology
5.6 °C,A,MCQ_97_2,"['5.6 °C', '3.26 °C', '0.5 °C', '9.2 °C']","A thermometer floating with the river's flow at 2.0 km/hr measures the surface temperature. The overall warming rate of the river water is 0.3 °C/hr, while the temperature rises by 0.2 °C per kilometer downstream. What is the temperature change (°C) recorded by the thermometer over 8 hours?",Hydrology
0.091 m/s,B,MCQ_98_2,"['0.0 m/s', '0.091 m/s', '0.364 m/s', '0.307 m/s']","The pressure decrease across a properly designed constriction can be utilized to determine the flow velocity in a pipe. Given that the pressure drop from a 0.79-m diameter section to a 0.11-m diameter section is 10940 Pa, what is the flow velocity (m/s) in the 0.79-m diameter section of the pipe? Hint: Apply the conservation of mass equation to connect the velocity at the smaller section with that at the larger section.",Hydrology
"discharge: 0.062 m^3/s,
is_laminar: True ",D,MCQ_99_2,"['discharge: 0.0 m^3/s,\nis_laminar: True ', 'discharge: 8.248 m^3/s,\nis_laminar: True ', 'discharge: 141119080034.051 m^3/s,\nis_laminar: True ', 'discharge: 0.062 m^3/s,\nis_laminar: True ']","Molten lava, characterized by a density of 1120 kg/m^3 and a viscosity of 2380 Pa·s, travels through a conduit with a circular cross-sectional shape. The conduit has a diameter of 0.99 m, and the lava flow is motivated by a pressure gradient of -6250 Pa/m. Given the assumption that the flow is laminar, determine the lava discharge in m^3/s. Is the laminar flow assumption appropriate?",Hydrology
"depth: 0.24 m,
mean_velocity: 0.85 m/s,
RH_close_to_h: True ",C,MCQ_100_2,"['depth: 0.42 m,\nmean_velocity: 0.57 m/s,\nRH_close_to_h: True ', 'depth: 0.0 m,\nmean_velocity: 2.32 m/s,\nRH_close_to_h: True ', 'depth: 0.24 m,\nmean_velocity: 0.85 m/s,\nRH_close_to_h: True ', 'depth: 0.27 m,\nmean_velocity: 0.76 m/s,\nRH_close_to_h: True ']","Utilize Equation 1 to calculate the depth and average velocity of a flow in a channel characterized by a slope S=0.0078, width w=21.5 m, discharge Q=4.4 m³/s, and Manning's n=0.04. Is it reasonable to assume that RH ≈ h for this flow? 
$$
egin{equation*}
q_{w}=U h=rac{k}{n} h^{5 / 3} S^{1 / 2} . 	ag{Equation 1}
\end{equation*}
$$",Hydrology
"(a): diameter: 2.08 m,
feasible: False ,
(b): (i): 2.3 m,
(ii): 3.91 m,
(iii): 2 ",A,MCQ_101_2,"['(a): diameter: 2.08 m,\nfeasible: False ,\n(b): (i): 2.3 m,\n(ii): 3.91 m,\n(iii): 2 ', '(a): diameter: 1.47 m,\nfeasible: True ,\n(b): (i): 4.6 m,\n(ii): 0.98 m,\n(iii): 1 ', '(a): diameter: 6.27 m,\nfeasible: True ,\n(b): (i): 4.8 m,\n(ii): 0.43 m,\n(iii): 1 ', '(a): diameter: 3.67 m,\nfeasible: False ,\n(b): (i): 2.6 m,\n(ii): 13.16 m,\n(iii): 4 ']","You are tasked with designing a basic filtration system for a community's water supply using cylindrical sand columns (K=5.2 m/day). The filter must be 2.3 m in length to effectively capture particulates in the water. Since the system will operate via gravity, the pressure heads at the top and bottom of the vertically-oriented filter will be 7.4 m and 4.8 m, respectively.  
(a). What diameter is necessary for the filter to process 5300 gallons of water per day? Is this dimension feasible (anything exceeding about 1.7 m is not feasible)?  
(b). Evaluate each of the following alternatives and consider adjustments to your design:  
i. Extend the sand filter (to what length?)  
ii. Increase the hydraulic head at the inflow (by how much?)  
iii. Implement multiple filters (how many? what dimensions?)",Hydrology
165.66 days,B,MCQ_102_2,"['38.23 days', '165.66 days', '496.98 days', '331.32 days']","In regions where irrigation is applied to boost agricultural output, maintaining soil water content above the permanent wilting point (e.g., θ ≥ 2 θw) during the growing season is essential. The root zone soil moisture should not surpass field capacity θfc during irrigation, as exceeding θfc results in drainage losses of water and fertilizer. Under this strategy, soil moisture stays below field capacity, with evapotranspiration being the sole loss from the root zone. Assuming the absence of rainfall, the temporal changes in average soil moisture θ in the root zone are described by the soil water balance equation:

Z * dθ/dt = -et,

where Z represents the depth of the root zone. This implies that variations in stored water within the control volume (i.e., the root zone) arise from the disparity between water inputs and outputs. In this scenario, there are no inputs from rainfall, and the only outflow is due to et. The irrigation period (i.e., the interval between successive irrigation applications) is determined by integrating the soil water balance equation from time t=0, when θ=θfc (immediately after irrigation), to time ti, when θ=θ0 (indicating it's time to irrigate again). This assumes the evapotranspiration rate decreases linearly from the potential rate PET at θ = θfc to zero at θ = θw (i.e., et = PET*(θ - θw)/(θfc - θw)):

Determine the irrigation period ti given:
Z=1.4 m, PET=3.4 mm/day, θfc=0.27, θw=0.04, and θ0=0.08.",Hydrology
"new_water_fraction: 0.1 ,
old_water_fraction: 0.9 ",D,MCQ_103_2,"['new_water_fraction: 0.094 ,\nold_water_fraction: 0.906 ', 'new_water_fraction: 0.4 ,\nold_water_fraction: 3.6 ', 'new_water_fraction: 10.0 ,\nold_water_fraction: -9.0 ', 'new_water_fraction: 0.1 ,\nold_water_fraction: 0.9 ']","A hydrologist analyzing runoff production within a catchment records these chloride concentrations at the height of a rainstorm: $C_n=3.1$ μmol/L, $C_o=45.2$ μmol/L, and $C_t=40.99$ μmol/L. Determine the proportions of total streamflow that are provided by new water and old water.",Hydrology
"TI1: 8.87 ,
TI2: 5.52 ,
likely_segment: 1 ",B,MCQ_104_2,"['TI1: 9.5 ,\nTI2: 5.4 ,\nlikely_segment: 1 ', 'TI1: 8.87 ,\nTI2: 5.52 ,\nlikely_segment: 1 ', 'TI1: -11.38 ,\nTI2: 5.52 ,\nlikely_segment: 2 ', 'TI1: 6.68 ,\nTI2: 4.42 ,\nlikely_segment: 1 ']","Consider two ""streamtube"" segments within a catchment area—essentially parts of a flow net defined by topography—with the following characteristics:

|  | Segment 1 | Segment 2 |
| :--- | :--- | :--- |
| Upslope area, A (m²) | 500.0 | 500.0 |
| Length of contour at the segment's base, c (m) | 3.5 | 25.0 |
| Slope at the segment's base, tanβ | 0.02 | 0.08 |

Determine the topographic index for each segment and specify which segment is more prone to generating saturation-excess overland flow.",Hydrology
50.84 m^3/s,A,MCQ_81_3,"['50.84 m^3/s', '228.264 m^3/s', '107.06 m^3/s', '16.534 m^3/s']","Consider a rectangular open channel with a width of 6.2 meters that transports water at a depth of 1.8 meters. Given that the channel slope is 0.0063 and Manning's roughness coefficient is 0.019, determine the flow rate Q in cubic meters per second. Employ the SI units and use the hydraulic radius R=1.1387755102040815 m.",Hydrology
"(a): Upstream: 3.498 m,
over the hump: 2.825 m,
(b): Upstream: 3.45 m,
over the hump: 3.25 m",B,MCQ_82_3,"['(a): Upstream: 3.5 m,\nover the hump: 3.428 m,\n(b): Upstream: 3.5 m,\nover the hump: 3.463 m', '(a): Upstream: 3.498 m,\nover the hump: 2.825 m,\n(b): Upstream: 3.45 m,\nover the hump: 3.25 m', '(a): Upstream: 4.941 m,\nover the hump: 4.014 m,\n(b): Upstream: 4.068 m,\nover the hump: 3.464 m', '(a): Upstream: 0.63 m,\nover the hump: 5.893 m,\n(b): Upstream: 40.438 m,\nover the hump: 39.593 m']",A rectangular channel with a width of 4.2 m conveys a flow rate of 37.9 m³/s at a depth of 3.45 m. There is a plan to build a hump at a certain section. Calculate the water surface levels both upstream from the hump and directly over the hump if the hump's height is a) 0.8 m and b) 0.5 m (assuming no energy loss at the hump).,Hydrology
0.027598 ,B,MCQ_83_3,"['6e-06 ', '0.027598 ', '0.026305 ', '0.055196 ']",Calculate the proportion of centrifugal acceleration to gravitational acceleration at a latitude of 70.3° on Jupiter.,Geophysics
"y2: 3.4659 m,
delta_z_critical: 0.227 m",C,MCQ_84_3,"['y2: 1.4556 m,\ndelta_z_critical: 0.3353 m', 'y2: 3.4707 m,\ndelta_z_critical: 0.227 m', 'y2: 3.4659 m,\ndelta_z_critical: 0.227 m', 'y2: 4.1587 m,\ndelta_z_critical: 0.4435 m']","Water flowing in a broad channel encounters a hump 0.28 m tall, with an initial velocity of 4.7 m/sec and a depth of 4.3 m. Calculate 
a) The water depth y2 above the hump and 
b) The height of the hump that would make the crest flow critical.",Hydrology
1.127 m,A,MCQ_85_3,"['1.127 m', '2.253 m', '3.38 m', '1.292 m']","A smooth laminar boundary layer begins to form at the sharp leading edge of a propeller blade that is moving at 48.6 m/s relative to the olive oil. Considering that the critical Reynolds number for flat plate turbulence is 676000 based on the distance, x, from the leading edge, where should we expect the transition to turbulence to occur?",Physical Oceanography
"volume_transport_Sv: 61.6 Sv,
heat_transport_PW: 1.3866 PW",A,MCQ_86_3,"['volume_transport_Sv: 61.6 Sv,\nheat_transport_PW: 1.3866 PW', 'volume_transport_Sv: 84.0 Sv,\nheat_transport_PW: 3.438 PW', 'volume_transport_Sv: 30.8 Sv,\nheat_transport_PW: 0.3467 PW', 'volume_transport_Sv: 123.2 Sv,\nheat_transport_PW: 2.7733 PW']","Warm western boundary currents like the Irminger Current are crucial to the climate system due to their role in meridional heat transport. The Irminger Current measures approximately 110 km in width, extends to a depth of 800 m, and has an average speed of 0.7 m/s.

a. Estimate the volume transport of the Irminger Current (in Sv).

b. Estimate the temperature difference (ΔT = 5.5 °C) and the meridional heat transport linked with the Irminger Current.",Physical Oceanography
"direction: north ,
Rossby_deformation_radius: 1140567.61 m,
time_to_propagate: 27212.16 s",B,MCQ_87_3,"['direction: north ,\nRossby_deformation_radius: 2281135.21 m,\ntime_to_propagate: 54424.32 s', 'direction: north ,\nRossby_deformation_radius: 1140567.61 m,\ntime_to_propagate: 27212.16 s', 'direction: north ,\nRossby_deformation_radius: 1803395.73 m,\ntime_to_propagate: 43026.2 s', 'direction: south ,\nRossby_deformation_radius: 2547638.61 m,\ntime_to_propagate: 39053.11 s']","In midlatitude regions, Kelvin waves travel along coastlines.

a. Which direction (north or south) do these waves travel if they move along the European Atlantic coast?

b. Compute the Rossby deformation radius for such a wave at 85.1°.

c. Find the time τ required for a Kelvin wave to travel a distance of 4510 km.

Assume a Kelvin wave is moving through a water layer with a thickness of H₀=2800 m.",Physical Oceanography
0.009 ,A,MCQ_88_3,"['0.009 ', '0.027 ', '0.1361 ', '0.0 ']","Determine the Ekman number for the California Current, using typical values, U=1.0 m s^-1, L=335.0 km, and an approximate eddy viscosity A=108000.0 m^2 s^-1.",Physical Oceanography
532.171 s,B,MCQ_89_3,"['802.436 s', '532.171 s', '376.302 s', '1064.342 s']","A submarine that is neutrally buoyant and stationary is submerged at a depth of 246.0 m at a latitude of 65.1°. Upon hearing an unusual noise to the east, the SONAR operator alerts the captain, who chooses to investigate. With an easterly speed of 28.3 m/s, how much time will pass before the submarine reaches the surface if no adjustments are made to the controls?",Physical Oceanography
0.1984 ,C,MCQ_90_3,"['0.1284 ', '19.0807 ', '0.1984 ', '0.243 ']","A vessel is navigating an area where deep water waves have a wavelength of 170.0 meters. Considering the vessel's speed is 8.1 m s⁻¹, determine the ship's speed using the Froude number.",Physical Oceanography
"(a): 14378910000.0 m^3,
(b): 3798908022000.0 gal",C,MCQ_91_3,"['(a): 23942520000.0 m^3,\n(b): 6325613784000.0 gal', '(a): 28757820000.0 m^3,\n(b): 7597816044000.0 gal', '(a): 14378910000.0 m^3,\n(b): 3798908022000.0 gal', '(a): 35947275000.0 m^3,\n(b): 9497270055000.0 gal']","Annually, a precipitation depth of 2.99 meter is recorded over a catchment area measuring 4809 (or $10^{3}$) $\mathrm{km}^{2}$.
(a) Calculate the total volume of water received in an average year in cubic meters.
(b) Convert this volume into gallons.",Hydrology
45503.0 yrs,B,MCQ_92_3,"['0.0 yrs', '45503.0 yrs', '2834.0 yrs', '136509.0 yrs']","The polar ice caps, which cover an area of 1000000.0 km^2, are thought to hold a total equivalent volume of 23000000.0 km^3 of liquid water. With the average yearly precipitation over these ice caps estimated at 19.9 inches, calculate the residence time of water in the polar ice caps, assuming the volume does not change over time.",Hydrology
"(a): 3100000.0 m^3,
(b): 620.0 mm,
(c): 0.225 ",A,MCQ_93_3,"['(a): 3100000.0 m^3,\n(b): 620.0 mm,\n(c): 0.225 ', '(a): 4499999200.0 m^3,\n(b): 899999.84 mm,\n(c): 0.0 ', '(a): 7100000.0 m^3,\n(b): 710.0 mm,\n(c): 0.1125 ', '(a): 12400000.0 m^3,\n(b): 2480.0 mm,\n(c): 0.9 ']","In a typical year, a small agricultural catchment with an 5.0 km² area receives 800.0 mm of rainfall. The catchment is drained by a stream with continuous discharge records. The total annual surface-water runoff, as derived from the stream discharge data, amounts to 900000.0 m³.
(a) Compute the annual volume of water lost to evapotranspiration in cubic meters, assuming there is no change in water storage in the catchment.
(b) Find the depth of water lost to evapotranspiration over the year in millimeters, assuming once more no change in water storage within the catchment.
(c) Calculate the runoff ratio (runoff over precipitation) for the catchment.",Hydrology
"(a): 1.054 mm/hr,
1.353 mm/hr,
(b): 2.22 mm/hr,
2.49 mm/hr,
(c): 1.25 mm/hr,
2.25 mm/hr,
(d): 5011955.0 m^3",C,MCQ_94_3,"['(a): 1.123 mm/hr,\n1.08 mm/hr,\n(b): 2.27 mm/hr,\n2.27 mm/hr,\n(c): 1.39 mm/hr,\n1.58 mm/hr,\n(d): 12123531.0 m^3', '(a): 0.527 mm/hr,\n0.676 mm/hr,\n(b): 1.11 mm/hr,\n1.25 mm/hr,\n(c): 0.58 mm/hr,\n1.12 mm/hr,\n(d): 1252989.0 m^3', '(a): 1.054 mm/hr,\n1.353 mm/hr,\n(b): 2.22 mm/hr,\n2.49 mm/hr,\n(c): 1.25 mm/hr,\n2.25 mm/hr,\n(d): 5011955.0 m^3', '(a): 0.021 mm/hr,\n1.353 mm/hr,\n(b): 21.09 mm/hr,\n12.23 mm/hr,\n(c): 0.82 mm/hr,\n1.67 mm/hr,\n(d): 599554.0 m^3']","Two tipping bucket rain gauges are utilized to record the following rainfall data:

| Time | Cumulative precipitation (mm) at Station#1 | Cumulative precipitation (mm) at Station#2 |
| :--- | :--- | :--- |
| 4:00 a.m. | 0.5 | 0.6 |
| 6:00 a.m. | 2.1716616580774097 | 5.485882255132342 |
| 8:00 a.m. | 5.05345843332607 | 9.026142847795022 |
| 10:00 a.m. | 8.004762409048706 | 14.00916018242508 |
| 12:00 noon | 9.122552387987916 | 18.95797375739895 |
| 2:00 p.m. | 10.485892267705728 | 20.69717841401834 |
| 4:00 p.m. | 10.545008725999235 | 21.7768685865648 |
| 6:00 p.m. | 12.257686300484567 | 24.0193438504745 |
| 8:00 p.m. | 12.878921511507874 | 24.82271573122034 |
| 10:00 p.m. | 14.0460258793242 | 26.719189450095996 |
| 12:00 midnight | 17.3062752473117 | 28.127957030167785 |
| 2:00 a.m. | 20.855858438475394 | 30.556011473977676 |
| 4:00 a.m. | 25.303338567007838 | 32.46137238099243 |

(a) Determine the average daily rainfall intensity for each station (mm/hr).
(b) Determine the peak 2-hour rainfall intensity for each station (mm/hr).
(c) Determine the peak 6-hour rainfall intensity for each station (mm/hr).
(d) Using the arithmetic mean method and given that the drainage basin covers an area of 67 mi², compute the total rainfall volume (m³) that reached the basin during the event.",Hydrology
